participant,vis,rdirection,sign,visandsign,rbase,approach,jnd
hs4wedif,stackedbar,positive,1,stackedbarpositive,0.3,below,0.761666667
hs4wedif,stackedbar,positive,1,stackedbarpositive,0.3,above,0.42
hskqoj9w,donut,negative,-1,donutnegative,0.4,above,0.095
hskqoj9w,donut,negative,-1,donutnegative,0.4,below,0.138333333
hskqoj9w,donut,negative,-1,donutnegative,0.7,below,0.071666667
hskqoj9w,donut,negative,-1,donutnegative,0.7,above,0.058333333
hsl19gpv,donut,positive,1,donutpositive,0.5,below,0.625
hsl19gpv,donut,positive,1,donutpositive,0.5,above,0.35
hsl19gpv,donut,positive,1,donutpositive,0.8,above,0.192916667
hsl19gpv,donut,positive,1,donutpositive,0.8,below,0.335
hsb4bva4,scatterplot,positive,1,scatterplotpositive,0.7,below,0.035833333
hsb4bva4,scatterplot,positive,1,scatterplotpositive,0.5,below,0.1
hsb4bva4,scatterplot,positive,1,scatterplotpositive,0.7,above,0.071666667
hsb4bva4,scatterplot,positive,1,scatterplotpositive,0.5,above,0.023333333
hsj2lcqd,stackedline,positive,1,stackedlinepositive,0.8,below,0.448333333
hsj2lcqd,stackedline,positive,1,stackedlinepositive,0.8,above,0.18875
hsj2lcqd,stackedline,positive,1,stackedlinepositive,0.5,below,0.461666667
hsj2lcqd,stackedline,positive,1,stackedlinepositive,0.5,above,0.173333333
hs7ofeyy,stackedline,negative,-1,stackedlinenegative,0.6,below,0.085
hs7ofeyy,stackedline,negative,-1,stackedlinenegative,0.6,above,0.06
hs7ofeyy,stackedline,negative,-1,stackedlinenegative,0.3,above,0.116666667
hs7ofeyy,stackedline,negative,-1,stackedlinenegative,0.3,below,0.085
hs7pt41e,stackedline,negative,-1,stackedlinenegative,0.7,above,0.15
hs7pt41e,stackedline,negative,-1,stackedlinenegative,0.4,below,0.21
hs7pt41e,stackedline,negative,-1,stackedlinenegative,0.4,above,0.313333333
hs7pt41e,stackedline,negative,-1,stackedlinenegative,0.7,below,0.183333333
hrjcgnxg,scatterplot,positive,1,scatterplotpositive,0.4,below,0.103333333
hrjcgnxg,scatterplot,positive,1,scatterplotpositive,0.8,below,0.02375
hrjcgnxg,scatterplot,positive,1,scatterplotpositive,0.8,above,0.02125
hrjcgnxg,scatterplot,positive,1,scatterplotpositive,0.4,above,0.081666667
hs58t6n1,stackedbar,positive,1,stackedbarpositive,0.5,above,0.361666667
hs58t6n1,stackedbar,positive,1,stackedbarpositive,0.8,below,0.106666667
hs58t6n1,stackedbar,positive,1,stackedbarpositive,0.8,above,0.1825
hs58t6n1,stackedbar,positive,1,stackedbarpositive,0.5,below,0.27
hsj1ulan,stackedline,positive,1,stackedlinepositive,0.8,below,0.263333333
hsj1ulan,stackedline,positive,1,stackedlinepositive,0.5,below,0.288333333
hsj1ulan,stackedline,positive,1,stackedlinepositive,0.5,above,0.432916667
hsj1ulan,stackedline,positive,1,stackedlinepositive,0.8,above,0.103333333
hsxv4yeq,ordered_line,positive,1,ordered_linepositive,0.7,above,0.045833333
hsxv4yeq,ordered_line,positive,1,ordered_linepositive,0.4,below,0.203333333
hsxv4yeq,ordered_line,positive,1,ordered_linepositive,0.7,below,0.098333333
hsxv4yeq,ordered_line,positive,1,ordered_linepositive,0.4,above,0.18
hsjal4yu,stackedarea,positive,1,stackedareapositive,0.4,above,0.589166667
hsjal4yu,stackedarea,positive,1,stackedareapositive,0.4,below,0.433333333
hsjal4yu,stackedarea,positive,1,stackedareapositive,0.7,below,0.505
hsjal4yu,stackedarea,positive,1,stackedareapositive,0.7,above,0.283333333
hs7povm5,stackedline,negative,-1,stackedlinenegative,0.7,above,0.07
hs7povm5,stackedline,negative,-1,stackedlinenegative,0.7,below,0.093333333
hs7povm5,stackedline,negative,-1,stackedlinenegative,0.4,above,0.115
hs7povm5,stackedline,negative,-1,stackedlinenegative,0.4,below,0.15
hrji0fw6,scatterplot,negative,-1,scatterplotnegative,0.8,below,0.037083333
hrji0fw6,scatterplot,negative,-1,scatterplotnegative,0.4,above,0.125
hrji0fw6,scatterplot,negative,-1,scatterplotnegative,0.8,above,0.03
hrji0fw6,scatterplot,negative,-1,scatterplotnegative,0.4,below,0.0425
hsjjmh2j,radar,positive,1,radarpositive,0.8,below,0.037083333
hsjjmh2j,radar,positive,1,radarpositive,0.8,above,0.02375
hsjjmh2j,radar,positive,1,radarpositive,0.5,above,0.19
hsjjmh2j,radar,positive,1,radarpositive,0.5,below,0.148333333
hrp9mz4a,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,below,0.226666667
hrp9mz4a,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,above,0.281666667
hrp9mz4a,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,above,0.165
hrp9mz4a,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,below,0.236666667
hsjf0nm5,radar,positive,1,radarpositive,0.3,above,0.368333333
hsjf0nm5,radar,positive,1,radarpositive,0.6,above,0.17
hsjf0nm5,radar,positive,1,radarpositive,0.6,below,0.33
hsjf0nm5,radar,positive,1,radarpositive,0.3,below,0.418333333
hs6h7f4w,stackedbar,negative,-1,stackedbarnegative,0.8,below,0.035416667
hs6h7f4w,stackedbar,negative,-1,stackedbarnegative,0.8,above,0.029166667
hs6h7f4w,stackedbar,negative,-1,stackedbarnegative,0.5,below,0.11
hs6h7f4w,stackedbar,negative,-1,stackedbarnegative,0.5,above,0.071666667
hsi48o1c,stackedline,positive,1,stackedlinepositive,0.6,above,0.377083333
hsi48o1c,stackedline,positive,1,stackedlinepositive,0.3,below,0.46
hsi48o1c,stackedline,positive,1,stackedlinepositive,0.3,above,0.541666667
hsi48o1c,stackedline,positive,1,stackedlinepositive,0.6,below,0.526666667
hscdvbzy,line,negative,-1,linenegative,0.4,below,0.57
hscdvbzy,line,negative,-1,linenegative,0.7,below,0.275
hscdvbzy,line,negative,-1,linenegative,0.4,above,0.23
hscdvbzy,line,negative,-1,linenegative,0.7,above,0.2825
hskjpuij,radar,negative,-1,radarnegative,0.5,above,0.494166667
hskjpuij,radar,negative,-1,radarnegative,0.8,below,0.653333333
hskjpuij,radar,negative,-1,radarnegative,0.5,below,0.835
hskjpuij,radar,negative,-1,radarnegative,0.8,above,0.181666667
hsc6yfc5,stackedarea,negative,-1,stackedareanegative,0.8,above,0.182916667
hsc6yfc5,stackedarea,negative,-1,stackedareanegative,0.8,below,0.403333333
hsc6yfc5,stackedarea,negative,-1,stackedareanegative,0.5,above,0.418333333
hsc6yfc5,stackedarea,negative,-1,stackedareanegative,0.5,below,0.491666667
hrinf2gz,scatterplot,positive,1,scatterplotpositive,0.3,below,0.288333333
hrinf2gz,scatterplot,positive,1,scatterplotpositive,0.6,above,0.175
hrinf2gz,scatterplot,positive,1,scatterplotpositive,0.3,above,0.43
hrinf2gz,scatterplot,positive,1,scatterplotpositive,0.6,below,0.481666667
hs1tzzei,line,positive,1,linepositive,0.8,above,0.093333333
hs1tzzei,line,positive,1,linepositive,0.8,below,0.143333333
hs1tzzei,line,positive,1,linepositive,0.5,below,0.281666667
hs1tzzei,line,positive,1,linepositive,0.5,above,0.165
hs6cwzov,stackedbar,negative,-1,stackedbarnegative,0.4,above,0.136666667
hs6cwzov,stackedbar,negative,-1,stackedbarnegative,0.7,above,0.05625
hs6cwzov,stackedbar,negative,-1,stackedbarnegative,0.4,below,0.121666667
hs6cwzov,stackedbar,negative,-1,stackedbarnegative,0.7,below,0.050416667
hs53re2f,stackedbar,positive,1,stackedbarpositive,0.7,above,0.285833333
hs53re2f,stackedbar,positive,1,stackedbarpositive,0.4,above,0.448333333
hs53re2f,stackedbar,positive,1,stackedbarpositive,0.4,below,0.523333333
hs53re2f,stackedbar,positive,1,stackedbarpositive,0.7,below,0.531666667
hsxw4334,ordered_line,positive,1,ordered_linepositive,0.4,below,0.313333333
hsxw4334,ordered_line,positive,1,ordered_linepositive,0.4,above,0.238333333
hsxw4334,ordered_line,positive,1,ordered_linepositive,0.7,below,0.455
hsxw4334,ordered_line,positive,1,ordered_linepositive,0.7,above,0.186666667
hrp89b5b,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,below,0.138333333
hrp89b5b,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,below,0.076666667
hrp89b5b,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,above,0.138333333
hrp89b5b,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,above,0.248333333
hrqir8y3,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.8,above,0.0325
hrqir8y3,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,below,0.108333333
hrqir8y3,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.8,below,0.055
hrqir8y3,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,above,0.045
hs7psyiu,stackedline,negative,-1,stackedlinenegative,0.4,above,0.185
hs7psyiu,stackedline,negative,-1,stackedlinenegative,0.4,below,0.296666667
hs7psyiu,stackedline,negative,-1,stackedlinenegative,0.7,below,0.24
hs7psyiu,stackedline,negative,-1,stackedlinenegative,0.7,above,0.093333333
hrqipbav,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.8,above,0.0275
hrqipbav,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.8,below,0.041666667
hrqipbav,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,above,0.027083333
hrqipbav,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,below,0.060416667
hsc46j16,stackedarea,negative,-1,stackedareanegative,0.7,below,0.166666667
hsc46j16,stackedarea,negative,-1,stackedareanegative,0.4,below,0.208333333
hsc46j16,stackedarea,negative,-1,stackedareanegative,0.4,above,0.23
hsc46j16,stackedarea,negative,-1,stackedareanegative,0.7,above,0.051666667
hskxw8h5,donut,positive,1,donutpositive,0.4,above,0.396666667
hskxw8h5,donut,positive,1,donutpositive,0.4,below,0.428333333
hskxw8h5,donut,positive,1,donutpositive,0.7,below,0.248333333
hskxw8h5,donut,positive,1,donutpositive,0.7,above,0.290416667
hsi6w7dn,stackedline,positive,1,stackedlinepositive,0.7,below,0.606666667
hsi6w7dn,stackedline,positive,1,stackedlinepositive,0.7,above,0.268333333
hsi6w7dn,stackedline,positive,1,stackedlinepositive,0.4,below,0.441666667
hsi6w7dn,stackedline,positive,1,stackedlinepositive,0.4,above,0.428333333
hrsea1yf,parallelCoordinates,positive,1,parallelCoordinatespositive,0.4,below,0.375
hrsea1yf,parallelCoordinates,positive,1,parallelCoordinatespositive,0.4,above,0.435
hrsea1yf,parallelCoordinates,positive,1,parallelCoordinatespositive,0.7,above,0.165
hrsea1yf,parallelCoordinates,positive,1,parallelCoordinatespositive,0.7,below,0.198333333
hsi6mwz5,stackedline,positive,1,stackedlinepositive,0.4,below,0.281666667
hsi6mwz5,stackedline,positive,1,stackedlinepositive,0.4,above,0.268333333
hsi6mwz5,stackedline,positive,1,stackedlinepositive,0.7,below,0.476666667
hsi6mwz5,stackedline,positive,1,stackedlinepositive,0.7,above,0.13
hscexvxt,line,negative,-1,linenegative,0.8,below,0.515
hscexvxt,line,negative,-1,linenegative,0.5,below,0.575
hscexvxt,line,negative,-1,linenegative,0.5,above,0.411666667
hscexvxt,line,negative,-1,linenegative,0.8,above,0.186666667
hsj9o3sw,stackedarea,positive,1,stackedareapositive,0.4,below,0.448333333
hsj9o3sw,stackedarea,positive,1,stackedareapositive,0.7,below,0.468333333
hsj9o3sw,stackedarea,positive,1,stackedareapositive,0.4,above,0.475
hsj9o3sw,stackedarea,positive,1,stackedareapositive,0.7,above,0.19
hsyxa78e,ordered_line,negative,-1,ordered_linenegative,0.5,below,0.376666667
hsyxa78e,ordered_line,negative,-1,ordered_linenegative,0.8,below,0.468333333
hsyxa78e,ordered_line,negative,-1,ordered_linenegative,0.8,above,0.187083333
hsyxa78e,ordered_line,negative,-1,ordered_linenegative,0.5,above,0.433333333
hsyttcgq,ordered_line,negative,-1,ordered_linenegative,0.7,below,0.066666667
hsyttcgq,ordered_line,negative,-1,ordered_linenegative,0.4,above,0.256666667
hsyttcgq,ordered_line,negative,-1,ordered_linenegative,0.7,above,0.071666667
hsyttcgq,ordered_line,negative,-1,ordered_linenegative,0.4,below,0.1
hs53rju8,stackedbar,positive,1,stackedbarpositive,0.4,below,0.295
hs53rju8,stackedbar,positive,1,stackedbarpositive,0.7,below,0.71
hs53rju8,stackedbar,positive,1,stackedbarpositive,0.4,above,0.321666667
hs53rju8,stackedbar,positive,1,stackedbarpositive,0.7,above,0.28125
hskpqn1y,donut,negative,-1,donutnegative,0.6,below,0.105
hskpqn1y,donut,negative,-1,donutnegative,0.6,above,0.027916667
hskpqn1y,donut,negative,-1,donutnegative,0.3,below,0.035833333
hskpqn1y,donut,negative,-1,donutnegative,0.3,above,0.058333333
hscd706p,line,negative,-1,linenegative,0.7,below,0.456666667
hscd706p,line,negative,-1,linenegative,0.7,above,0.188333333
hscd706p,line,negative,-1,linenegative,0.4,below,0.406666667
hscd706p,line,negative,-1,linenegative,0.4,above,0.348333333
hs23ctpz,line,positive,1,linepositive,0.4,above,0.315
hs23ctpz,line,positive,1,linepositive,0.7,above,0.131666667
hs23ctpz,line,positive,1,linepositive,0.7,below,0.168333333
hs23ctpz,line,positive,1,linepositive,0.4,below,0.218333333
hs1twqhr,line,positive,1,linepositive,0.8,above,0.126666667
hs1twqhr,line,positive,1,linepositive,0.8,below,0.501666667
hs1twqhr,line,positive,1,linepositive,0.5,below,0.418333333
hs1twqhr,line,positive,1,linepositive,0.5,above,0.328333333
hskdemom,radar,negative,-1,radarnegative,0.6,above,0.334166667
hskdemom,radar,negative,-1,radarnegative,0.6,below,0.491666667
hskdemom,radar,negative,-1,radarnegative,0.3,below,0.241666667
hskdemom,radar,negative,-1,radarnegative,0.3,above,0.435
hs7thrk9,stackedline,negative,-1,stackedlinenegative,0.4,below,0.446666667
hs7thrk9,stackedline,negative,-1,stackedlinenegative,0.4,above,0.266666667
hs7thrk9,stackedline,negative,-1,stackedlinenegative,0.7,above,0.156666667
hs7thrk9,stackedline,negative,-1,stackedlinenegative,0.7,below,0.15
hsxtlrcr,ordered_line,positive,1,ordered_linepositive,0.6,below,0.058333333
hsxtlrcr,ordered_line,positive,1,ordered_linepositive,0.3,below,0.156666667
hsxtlrcr,ordered_line,positive,1,ordered_linepositive,0.3,above,0.125
hsxtlrcr,ordered_line,positive,1,ordered_linepositive,0.6,above,0.062083333
hsi46p3w,stackedline,positive,1,stackedlinepositive,0.6,below,0.363333333
hsi46p3w,stackedline,positive,1,stackedlinepositive,0.3,above,0.531666667
hsi46p3w,stackedline,positive,1,stackedlinepositive,0.3,below,0.521666667
hsi46p3w,stackedline,positive,1,stackedlinepositive,0.6,above,0.384166667
hsjjsx1v,radar,positive,1,radarpositive,0.5,below,0.295
hsjjsx1v,radar,positive,1,radarpositive,0.8,below,0.255
hsjjsx1v,radar,positive,1,radarpositive,0.5,above,0.228333333
hsjjsx1v,radar,positive,1,radarpositive,0.8,above,0.091666667
hskxzfnr,donut,positive,1,donutpositive,0.7,above,0.290416667
hskxzfnr,donut,positive,1,donutpositive,0.7,below,0.551666667
hskxzfnr,donut,positive,1,donutpositive,0.4,below,0.54
hskxzfnr,donut,positive,1,donutpositive,0.4,above,0.363333333
hscd2scp,line,negative,-1,linenegative,0.7,above,0.281666667
hscd2scp,line,negative,-1,linenegative,0.4,below,0.558333333
hscd2scp,line,negative,-1,linenegative,0.4,above,0.59125
hscd2scp,line,negative,-1,linenegative,0.7,below,0.421666667
hsl0wrw0,donut,positive,1,donutpositive,0.8,below,0.575
hsl0wrw0,donut,positive,1,donutpositive,0.5,below,0.318333333
hsl0wrw0,donut,positive,1,donutpositive,0.8,above,0.17875
hsl0wrw0,donut,positive,1,donutpositive,0.5,above,0.121666667
hskxq0um,donut,positive,1,donutpositive,0.4,above,0.58625
hskxq0um,donut,positive,1,donutpositive,0.7,above,0.295416667
hskxq0um,donut,positive,1,donutpositive,0.4,below,0.605
hskxq0um,donut,positive,1,donutpositive,0.7,below,0.453333333
hskqfbfk,donut,negative,-1,donutnegative,0.7,above,0.09
hskqfbfk,donut,negative,-1,donutnegative,0.4,above,0.078333333
hskqfbfk,donut,negative,-1,donutnegative,0.4,below,0.348333333
hskqfbfk,donut,negative,-1,donutnegative,0.7,below,0.046666667
hs6c9fip,stackedbar,negative,-1,stackedbarnegative,0.7,above,0.113333333
hs6c9fip,stackedbar,negative,-1,stackedbarnegative,0.7,below,0.178333333
hs6c9fip,stackedbar,negative,-1,stackedbarnegative,0.4,above,0.166666667
hs6c9fip,stackedbar,negative,-1,stackedbarnegative,0.4,below,0.136666667
hskdj939,radar,negative,-1,radarnegative,0.3,below,0.306666667
hskdj939,radar,negative,-1,radarnegative,0.6,above,0.37625
hskdj939,radar,negative,-1,radarnegative,0.3,above,0.543333333
hskdj939,radar,negative,-1,radarnegative,0.6,below,0.386666667
hrqipcdx,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.8,below,0.02875
hrqipcdx,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,above,0.088333333
hrqipcdx,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,below,0.030416667
hrqipcdx,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.8,above,0.033333333
hrpbnvn3,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,below,0.143333333
hrpbnvn3,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,above,0.093333333
hrpbnvn3,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,below,0.158333333
hrpbnvn3,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,above,0.076666667
hrp9opp1,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,above,0.321666667
hrp9opp1,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,above,0.101666667
hrp9opp1,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,below,0.185
hrp9opp1,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,below,0.280833333
hrji1w65,scatterplot,negative,-1,scatterplotnegative,0.4,below,0.38375
hrji1w65,scatterplot,negative,-1,scatterplotnegative,0.4,above,0.46
hrji1w65,scatterplot,negative,-1,scatterplotnegative,0.8,below,0.373333333
hrji1w65,scatterplot,negative,-1,scatterplotnegative,0.8,above,0.185833333
hsktreb3,donut,negative,-1,donutnegative,0.8,above,0.055
hsktreb3,donut,negative,-1,donutnegative,0.5,above,0.151666667
hsktreb3,donut,negative,-1,donutnegative,0.5,below,0.085
hsktreb3,donut,negative,-1,donutnegative,0.8,below,0.06
hsbz150i,stackedarea,negative,-1,stackedareanegative,0.6,above,0.063333333
hsbz150i,stackedarea,negative,-1,stackedareanegative,0.3,below,0.113333333
hsbz150i,stackedarea,negative,-1,stackedareanegative,0.6,below,0.116666667
hsbz150i,stackedarea,negative,-1,stackedareanegative,0.3,above,0.158333333
hrse6ixm,parallelCoordinates,positive,1,parallelCoordinatespositive,0.4,below,0.343333333
hrse6ixm,parallelCoordinates,positive,1,parallelCoordinatespositive,0.7,below,0.161666667
hrse6ixm,parallelCoordinates,positive,1,parallelCoordinatespositive,0.4,above,0.24
hrse6ixm,parallelCoordinates,positive,1,parallelCoordinatespositive,0.7,above,0.135
hsjjki2w,radar,positive,1,radarpositive,0.5,above,0.256666667
hsjjki2w,radar,positive,1,radarpositive,0.8,above,0.076666667
hsjjki2w,radar,positive,1,radarpositive,0.5,below,0.433333333
hsjjki2w,radar,positive,1,radarpositive,0.8,below,0.108333333
hskr7dz6,donut,negative,-1,donutnegative,0.7,above,0.289166667
hskr7dz6,donut,negative,-1,donutnegative,0.7,below,0.33
hskr7dz6,donut,negative,-1,donutnegative,0.4,below,0.491666667
hskr7dz6,donut,negative,-1,donutnegative,0.4,above,0.413333333
hrin9xug,scatterplot,positive,1,scatterplotpositive,0.6,above,0.068333333
hrin9xug,scatterplot,positive,1,scatterplotpositive,0.3,below,0.241666667
hrin9xug,scatterplot,positive,1,scatterplotpositive,0.6,below,0.106666667
hrin9xug,scatterplot,positive,1,scatterplotpositive,0.3,above,0.14
hsyvjhyg,ordered_line,negative,-1,ordered_linenegative,0.7,below,0.47
hsyvjhyg,ordered_line,negative,-1,ordered_linenegative,0.4,below,0.303333333
hsyvjhyg,ordered_line,negative,-1,ordered_linenegative,0.4,above,0.32
hsyvjhyg,ordered_line,negative,-1,ordered_linenegative,0.7,above,0.206666667
hrjk47sx,scatterplot,negative,-1,scatterplotnegative,0.8,above,0.039166667
hrjk47sx,scatterplot,negative,-1,scatterplotnegative,0.8,below,0.055
hrjk47sx,scatterplot,negative,-1,scatterplotnegative,0.4,below,0.123333333
hrjk47sx,scatterplot,negative,-1,scatterplotnegative,0.4,above,0.091666667
hrinc88a,scatterplot,positive,1,scatterplotpositive,0.3,above,0.128333333
hrinc88a,scatterplot,positive,1,scatterplotpositive,0.6,below,0.076666667
hrinc88a,scatterplot,positive,1,scatterplotpositive,0.3,below,0.078333333
hrinc88a,scatterplot,positive,1,scatterplotpositive,0.6,above,0.035833333
hrjutusr,scatterplot,negative,-1,scatterplotnegative,0.6,below,0.055
hrjutusr,scatterplot,negative,-1,scatterplotnegative,0.3,below,0.116666667
hrjutusr,scatterplot,negative,-1,scatterplotnegative,0.3,above,0.086666667
